#anno-id:466
#text:지진이 끝나고 15초 밖에 걸리지 않았다는 것을 받아들이기 어렵다.
0	지진이	_	_	B-Activity
6	것보다	_	_	O
7	더	_	_	O
8	의미가	_	_	O
9	있을	_	_	O
10	것입니다.	_	_	O

#anno-id:828
#text:Goodwill에의 당신의 기부는 당신이 알 수 있는 것보다 더 의미가 있을 것입니다.
0	Goodwill에의	_	_	O
1	당신의	_	_	O
2	기부는	_	_	O
3	당신이	_	_	B-Cognizer
4	알	알다.v	Awareness	O
5	수	_	_	O
6	있는	_	_	O
7	것보다	_	_	O
8	더	_	_	O
9	의미가	_	_	O
10	있을	_	_	O
11	것입니다.	_	_	O

#anno-id:834
#text:우리는 당신의 Goodwill 지원이 왜 매우 중요한가를 당신이 알기를 원합니다.
0	우리는	_	_	B-Experiencer
1	당신의	_	_	B-Event
2	Goodwill	_	_	I-Event
3	지원이	_	_	I-Event
4	왜	_	_	I-Event
5	매우	_	_	I-Event
6	중요한가를	_	_	I-Event
7	당신이	_	_	I-Event
8	알기를	_	_	I-Event
9	원합니다.	원하다.v	Desiring	O

#anno-id:835
#text:우리는 당신의 Goodwill 지원이 왜 매우 중요한가를 당신이 알기를 원합니다.
0	우리는	_	_	O
1	당신의	_	_	B-Factor
2	Goodwill	_	_	I-Factor
3	지원이	_	_	I-Factor
4	왜	_	_	O
5	매우	_	_	B-Degree
6	중요한가를	중요하다.a	Importance	O
7	당신이	_	_	O
8	알기를	_	_	O
9	원합니다.	_	_	O

#anno-id:849
#text:Goodwill에 오는 것은 내가 완전히 독립하게 되는 첫걸음이었다.
0	Goodwill에	_	_	B-Act
1	오는	_	_	I-Act
2	것은	_	_	I-Act
3	내가	_	_	O
4	완전히	_	_	B-Purpose
5	독립하게	_	_	I-Purpose
6	되는	_	_	I-Purpose
7	첫걸음이었다.	걸음.n	Intentionally_act	B-Particular_iteration

#anno-id:860
#text:매년, 우리는 엄청난 장애에 직면하는 수천 명의 사람들을 돕는다.
0	매년,	_	_	O
1	우리는	_	_	O
2	엄청난	_	_	O
3	장애에	_	_	O
4	직면하는	_	_	O
5	수천	수천.n	Quantity	O
6	명의	_	_	O
7	사람들을	_	_	O
8	돕는다.	_	_	O

#anno-id:862
#text:지난 해, Goodwill은 3,300명의 사람들이 그들의 자족을 증가시킨 일자리를 찾는데 도움을 주었다.
0	지난	지나다.v	Relative_time	O
1	해,	_	_	O
2	Goodwill은	_	_	O
3	3,300명의	_	_	O
4	사람들이	_	_	O
5	그들의	_	_	O
6	자족을	_	_	O
7	증가시킨	_	_	O
8	일자리를	_	_	O
9	찾는데	_	_	O
10	도움을	_	_	O
11	주었다.	_	_	O

#anno-id:870
#text:지금 스스로를 부양하는 것이 어떤 기분인지를 알지 못하는 수 천명의 사람들이 있다.
0	지금	_	_	O
1	스스로를	_	_	O
2	부양하는	_	_	O
3	것이	_	_	O
4	어떤	_	_	O
5	기분인지를	_	_	O
6	알지	알다.v	Awareness	O
7	못하는	_	_	O
8	수	_	_	O
9	천명의	_	_	O
10	사람들이	_	_	O
11	있다.	_	_	O

#anno-id:872
#text:지금 스스로를 부양하는 것이 어떤 기분인지를 알지 못하는 수천 명의 사람들이 있다.
0	지금	_	_	O
1	스스로를	_	_	O
2	부양하는	_	_	O
3	것이	_	_	O
4	어떤	_	_	O
5	기분인지를	_	_	O
6	알지	_	_	O
7	못하는	_	_	O
8	수천	수천.n	Quantity	O
9	명의	_	_	O
10	사람들이	_	_	O
11	있다.	_	_	O

#anno-id:882
#text:Maureen의 직업 코치가 그녀에게 식당에서 그녀의 일을 어떻게 하는가를 가르친 후, 우리들은 Maureen이 그늘에서 벗어나 때때로 신체적 및 정신적 장애가 있는 사람들을 감싸주고 사회의 한가운데서 정면으로 성취감 있는 일자리를 찾도록 도왔다.
0	Maureen의	_	_	O
1	직업	_	_	O
2	코치가	_	_	O
3	그녀에게	_	_	O
4	식당에서	_	_	O
5	그녀의	_	_	O
6	일을	_	_	O
7	어떻게	_	_	O
8	하는가를	_	_	O
9	가르친	_	_	O
10	후,	_	_	O
11	우리들은	_	_	O
12	Maureen이	_	_	O
13	그늘에서	_	_	O
14	벗어나	_	_	O
15	때때로	_	_	O
16	신체적	_	_	B-Ground
17	및	_	_	I-Ground
18	정신적	_	_	I-Ground
19	장애가	_	_	I-Ground
20	있는	_	_	I-Ground
21	사람들을	_	_	I-Ground
22	감싸주고	감싸다.v	Locative_relation	O
23	사회의	_	_	O
24	한가운데서	_	_	O
25	정면으로	_	_	O
26	성취감	_	_	O
27	있는	_	_	O
28	일자리를	_	_	O
29	찾도록	_	_	O
30	도왔다.	_	_	O

#anno-id:886
#text:Maureen의 직업 코치가 그녀에게 식당에서 그녀의 일을 어떻게 하는가를 가르친 후, 우리들은 Maureen이 그늘에서 벗어나 때때로 신체적 및 정신적 장애가 있는 사람들을 감싸주고 사회의 한가운데서 정면으로 성취감 있는 일자리를 찾도록 도왔다.
0	Maureen의	_	_	O
1	직업	직업.n	Being_employed	O
2	코치가	_	_	O
3	그녀에게	_	_	O
4	식당에서	_	_	O
5	그녀의	_	_	O
6	일을	_	_	O
7	어떻게	_	_	O
8	하는가를	_	_	O
9	가르친	_	_	O
10	후,	_	_	O
11	우리들은	_	_	O
12	Maureen이	_	_	O
13	그늘에서	_	_	O
14	벗어나	_	_	O
15	때때로	_	_	O
16	신체적	_	_	O
17	및	_	_	O
18	정신적	_	_	O
19	장애가	_	_	O
20	있는	_	_	O
21	사람들을	_	_	O
22	감싸주고	_	_	O
23	사회의	_	_	O
24	한가운데서	_	_	O
25	정면으로	_	_	O
26	성취감	_	_	O
27	있는	_	_	O
28	일자리를	_	_	O
29	찾도록	_	_	O
30	도왔다.	_	_	O

#anno-id:887
#text:Maureen의 직업 코치가 그녀에게 식당에서 그녀의 일을 어떻게 하는가를 가르친 후, 우리들은 Maureen이 그늘에서 벗어나 때때로 신체적 및 정신적 장애가 있는 사람들을 감싸주고 사회의 한가운데서 정면으로 성취감을 주는 일자리를 찾도록 도왔다.
0	Maureen의	_	_	O
1	직업	_	_	O
2	코치가	_	_	O
3	그녀에게	_	_	O
4	식당에서	_	_	O
5	그녀의	_	_	O
6	일을	_	_	O
7	어떻게	_	_	O
8	하는가를	_	_	O
9	가르친	_	_	O
10	후,	_	_	O
11	우리들은	_	_	O
12	Maureen이	_	_	O
13	그늘에서	_	_	O
14	벗어나	_	_	O
15	때때로	_	_	O
16	신체적	_	_	O
17	및	_	_	O
18	정신적	_	_	O
19	장애가	_	_	O
20	있는	_	_	O
21	사람들을	_	_	O
22	감싸주고	_	_	O
23	사회의	_	_	O
24	한가운데서	_	_	O
25	정면으로	_	_	O
26	성취감을	성취감을_주다.v	Stimulus_focus	O
27	주는	성취감을_주다.v	Stimulus_focus	O
28	일자리를	_	_	B-Stimulus
29	찾도록	_	_	O
30	도왔다.	_	_	O

#anno-id:899
#text:Cornell은 작업장 상해가 주조 공장에서의 그의 일자리에서 그가 나가도록 하게 한 후 그가 결코 꿈꾸지 않았던 많은 고용 방안이 존재한다는 것을 알았다.
0	Cornell은	_	_	O
1	작업장	_	_	O
2	상해가	_	_	O
3	주조	_	_	O
4	공장에서의	_	_	O
5	그의	_	_	O
6	일자리에서	_	_	O
7	그가	_	_	O
8	나가도록	_	_	O
9	하게	_	_	O
10	한	_	_	O
11	후	_	_	O
12	그가	_	_	O
13	결코	_	_	O
14	꿈꾸지	_	_	O
15	않았던	_	_	O
16	많은	_	_	O
17	고용	_	_	B-Event
18	방안이	방안.n	Alternatives	O
19	존재한다는	_	_	O
20	것을	_	_	O
21	알았다.	_	_	O

#anno-id:907
#text:Goodwill에 준 당신의 기부는 그들 자신의 성공 이야기를 말하고 싶은 많은 사람들을 도울 것이다.
0	Goodwill에	_	_	B-Recipient
1	준	_	_	O
2	당신의	_	_	B-Donor
3	기부는	기부.n	Giving	O
4	그들	_	_	O
5	자신의	_	_	O
6	성공	_	_	O
7	이야기를	_	_	O
8	말하고	_	_	O
9	싶은	_	_	O
10	많은	_	_	O
11	사람들을	_	_	O
12	도울	_	_	O
13	것이다.	_	_	O

#anno-id:908
#text:오늘 Goodwill에 후한 기부를 하기 위해 동봉한 봉투를 사용하세요 !
0	오늘	_	_	O
1	Goodwill에	_	_	O
2	후한	후하다.a	Stinginess	O
3	기부를	_	_	B-Resource
4	하기	_	_	O
5	위해	_	_	O
6	동봉한	_	_	O
7	봉투를	_	_	O
8	사용하세요	_	_	O
9	!	_	_	O

#anno-id:916
#text:그리고 그 돈은 우리의 번영하는 경제에 기름을 더 하면서 다방면으로 사용되었다 .
0	그리고	_	_	O
1	그	_	_	O
2	돈은	돈.n	Money	O
3	우리의	_	_	O
4	번영하는	_	_	O
5	경제에	_	_	O
6	기름을	_	_	O
7	더	_	_	O
8	하면서	_	_	O
9	다방면으로	_	_	O
10	사용되었다	_	_	O
11	.	_	_	O

#anno-id:917
#text:그리고 그 돈은 우리의 번영하는 경제에 기름을 더 하면서 다방면으로 사용되었다 .
0	그리고	_	_	O
1	그	_	_	O
2	돈은	_	_	O
3	우리의	_	_	O
4	번영하는	_	_	O
5	경제에	_	_	O
6	기름을	_	_	O
7	더	_	_	O
8	하면서	_	_	O
9	다방면으로	다방면.n	Diversity	B-Group
10	사용되었다	_	_	O
11	.	_	_	O

#anno-id:931
#text:내가 당신에게 하도록 요청하고 있는 기부는 사람들이 일자리를 준비하고, 찾고, 그리고 유지하도록 돕는 우리의 사명을 계속하는데 사용될 것이다.
0	내가	_	_	O
1	당신에게	_	_	O
2	하도록	_	_	O
3	요청하고	_	_	O
4	있는	_	_	O
5	기부는	_	_	O
6	사람들이	사람.n	People	O
7	일자리를	_	_	O
8	준비하고,	_	_	O
9	찾고,	_	_	O
10	그리고	_	_	O
11	유지하도록	_	_	O
12	돕는	_	_	O
13	우리의	_	_	O
14	사명을	_	_	O
15	계속하는데	_	_	O
16	사용될	_	_	O
17	것이다.	_	_	O

#anno-id:933
#text:내가 당신에게 하도록 요청하고 있는 기부는 사람들이 일자리를 준비하고, 찾고, 그리고 유지하도록 돕는 우리의 사명을 계속하는데 사용될 것이다.
0	내가	_	_	O
1	당신에게	_	_	O
2	하도록	_	_	O
3	요청하고	_	_	O
4	있는	_	_	O
5	기부는	_	_	O
6	사람들이	_	_	O
7	일자리를	_	_	O
8	준비하고,	_	_	O
9	찾고,	_	_	O
10	그리고	_	_	O
11	유지하도록	_	_	O
12	돕는	_	_	O
13	우리의	_	_	O
14	사명을	_	_	O
15	계속하는데	계속하다.v	Activity_ongoing	O
16	사용될	_	_	O
17	것이다.	_	_	O

#anno-id:942
#text:나는 미국 News and World Report지의 지지에 감사하는 한편, 당신의 지원의 참된 가치는 Goodwill이 우리 모두에게 영향을 주는 문제들에 대해 취하는 방식으로 측정됩니다.
0	나는	_	_	O
1	미국	_	_	O
2	News	_	_	O
3	and	_	_	O
4	World	_	_	O
5	Report지의	_	_	O
6	지지에	_	_	O
7	감사하는	_	_	O
8	한편,	한편.n	Relative_time	O
9	당신의	_	_	O
10	지원의	_	_	O
11	참된	_	_	O
12	가치는	_	_	O
13	Goodwill이	_	_	O
14	우리	_	_	O
15	모두에게	_	_	O
16	영향을	_	_	O
17	주는	_	_	O
18	문제들에	_	_	O
19	대해	_	_	O
20	취하는	_	_	O
21	방식으로	_	_	O
22	측정됩니다.	_	_	O

#anno-id:949
#text:우리는 누군가가 그들의 고용 장벽에 대한 해결책을 발견하도록 도울 때마다, 긍정적인 효과가 우리들의 지역사회 전반에 발산된다 : 기업 공동체는 단지 또 다른 한 명의 근로자뿐만 아니라 증가된 구매력을 가진 한 명의 소비자를 맞이하는 것이다.
0	우리는	_	_	O
1	누군가가	_	_	O
2	그들의	_	_	O
3	고용	_	_	O
4	장벽에	_	_	O
5	대한	_	_	O
6	해결책을	_	_	O
7	발견하도록	발견하다.v	Becoming_aware	O
8	도울	_	_	O
9	때마다,	_	_	O
10	긍정적인	_	_	O
11	효과가	_	_	O
12	우리들의	_	_	O
13	지역사회	_	_	O
14	전반에	_	_	O
15	발산된다	_	_	O
16	:	_	_	O
17	기업	_	_	O
18	공동체는	_	_	O
19	단지	_	_	O
20	또	_	_	O
21	다른	_	_	O
22	한	_	_	O
23	명의	_	_	O
24	근로자뿐만	_	_	O
25	아니라	_	_	O
26	증가된	_	_	O
27	구매력을	_	_	O
28	가진	_	_	O
29	한	_	_	O
30	명의	_	_	O
31	소비자를	_	_	O
32	맞이하는	_	_	O
33	것이다.	_	_	O

#anno-id:956
#text:당신과 나는 어려운 문제들에 대한 해결책은 그냥 우연히 생기기는 어렵다는 것을 알고 있다.
0	당신과	_	_	O
1	나는	_	_	O
2	어려운	_	_	O
3	문제들에	문제.n	Predicament	O
4	대한	_	_	O
5	해결책은	_	_	O
6	그냥	_	_	O
7	우연히	_	_	O
8	생기기는	_	_	O
9	어렵다는	_	_	O
10	것을	_	_	O
11	알고	_	_	O
12	있다.	_	_	O

#anno-id:967
#text:직무 기술을 개발하기 위해 일부 중증 장애를 가진 한 남자는 Goodwill의 산업 부서에서 일하기 시작한다.
0	직무	_	_	O
1	기술을	_	_	O
2	개발하기	_	_	O
3	위해	_	_	O
4	일부	_	_	O
5	중증	_	_	O
6	장애를	_	_	O
7	가진	_	_	O
8	한	_	_	O
9	남자는	_	_	O
10	Goodwill의	_	_	O
11	산업	_	_	O
12	부서에서	_	_	O
13	일하기	_	_	O
14	시작한다.	시작하다.v	Activity_start	O

#anno-id:968
#text:직무 기술을 개발하기 위해 일부 중증 장애를 가진 한 남자는 Goodwill의 산업 부서에서 일하기 시작한다.
0	직무	_	_	O
1	기술을	_	_	O
2	개발하기	_	_	O
3	위해	_	_	O
4	일부	_	_	O
5	중증	_	_	O
6	장애를	_	_	O
7	가진	_	_	O
8	한	_	_	O
9	남자는	_	_	O
10	Goodwill의	_	_	O
11	산업	_	_	O
12	부서에서	_	_	O
13	일하기	일하다.v	Being_employed	O
14	시작한다.	_	_	O

#anno-id:978
#text:궁극적으로, 그는 당신의 지원을 우리의 모두를 위한 이익으로 전환시킨다.
0	궁극적으로,	_	_	O
1	그는	_	_	O
2	당신의	_	_	O
3	지원을	지원.n	Supporting	O
4	우리의	_	_	O
5	모두를	_	_	O
6	위한	_	_	O
7	이익으로	_	_	O
8	전환시킨다.	_	_	O

#anno-id:981
#text:이런 사람들과 그들의 성공은 사실이다.
0	이런	_	_	O
1	사람들과	사람.n	People	O
2	그들의	_	_	O
3	성공은	_	_	O
4	사실이다.	_	_	O

#anno-id:984
#text:사람들의 생활에서의 실질적인 차이 -- 우리 모두의 생활에서.
0	사람들의	사람.n	People	O
1	생활에서의	_	_	O
2	실질적인	_	_	O
3	차이	_	_	O
4	--	_	_	O
5	우리	_	_	O
6	모두의	_	_	O
7	생활에서.	_	_	O

